,ICAO Code_origin,ICAO Code_destination,Origin,Destination,Line,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Total_pax,OD_pair
854,BIKF,ESSA,POINT (-21.9466 64.1318),POINT (17.9186 59.6519),"LINESTRING (-21.9466 64.1318, 17.9186 59.6519)",0.0,0.0,0.0,0.0,BIKF_ESSA
855,BIKF,EGPH,POINT (-21.9466 64.1318),POINT (-3.3725 55.95),"LINESTRING (-21.9466 64.1318, -3.3725 55.95)",0.0,0.0,0.0,0.0,BIKF_EGPH
856,BIKF,LFQQ,POINT (-21.9466 64.1318),POINT (3.1025 50.5669),"LINESTRING (-21.9466 64.1318, 3.1025 50.5669)",0.0,0.0,0.0,0.0,BIKF_LFQQ
857,BIKF,LPPT,POINT (-21.9466 64.1318),POINT (-9.135899999999999 38.7813),"LINESTRING (-21.9466 64.1318, -9.135899999999999 38.7813)",0.0,0.0,0.0,0.0,BIKF_LPPT
858,EETN,LIRF,POINT (24.8165 59.4144),POINT (12.239712 41.77354),"LINESTRING (24.8165 59.4144, 12.239712 41.77354)",1.0,-0.0,-0.0,26.0,EETN_LIRF
859,EETN,EDDT,POINT (24.8165 59.4144),POINT (13.2877 52.5597),"LINESTRING (24.8165 59.4144, 13.2877 52.5597)",1.0,-0.0,-0.0,29.0,EDDT_EETN
860,EETN,RJAA,POINT (24.8165 59.4144),POINT (140.3843 35.7702),"LINESTRING (24.8165 59.4144, 140.3843 35.7702)",0.0,0.0,0.0,0.0,EETN_RJAA
861,EETN,EDDM,POINT (24.8165 59.4144),POINT (11.7861 48.3538),"LINESTRING (24.8165 59.4144, 11.7861 48.3538)",1.0,-0.0,-0.0,22.0,EDDM_EETN
862,EETN,LFPG,POINT (24.8165 59.4144),POINT (2.55 49.0128),"LINESTRING (24.8165 59.4144, 2.55 49.0128)",1.0,-0.0,-0.0,47.0,EETN_LFPG
863,EETN,SAEZ,POINT (24.8165 59.4144),POINT (-58.5373 -34.8165),"LINESTRING (24.8165 59.4144, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,EETN_SAEZ
864,EETN,CYYZ,POINT (24.8165 59.4144),POINT (-79.61450000000001 43.6817),"LINESTRING (24.8165 59.4144, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_EETN
865,EETN,MMMX,POINT (24.8165 59.4144),POINT (-99.0719 19.4361),"LINESTRING (24.8165 59.4144, -99.0719 19.4361)",0.0,0.0,0.0,0.0,EETN_MMMX
866,EETN,CYVR,POINT (24.8165 59.4144),POINT (-123.1788 49.1951),"LINESTRING (24.8165 59.4144, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_EETN
867,EETN,EDDF,POINT (24.8165 59.4144),POINT (8.570600000000001 50.0333),"LINESTRING (24.8165 59.4144, 8.570600000000001 50.0333)",-0.0,-0.0,-0.0,-0.0,EDDF_EETN
868,EETN,KJFK,POINT (24.8165 59.4144),POINT (-73.77970000000001 40.6446),"LINESTRING (24.8165 59.4144, -73.77970000000001 40.6446)",0.0,0.0,0.0,0.0,EETN_KJFK
869,EETN,SBGL,POINT (24.8165 59.4144),POINT (-43.2566 -22.8053),"LINESTRING (24.8165 59.4144, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,EETN_SBGL
870,EETN,LEMD,POINT (24.8165 59.4144),POINT (-3.5626 40.4719),"LINESTRING (24.8165 59.4144, -3.5626 40.4719)",1.0,-0.0,-0.0,24.0,EETN_LEMD
871,EETN,ZSPD,POINT (24.8165 59.4144),POINT (121.8083 31.1443),"LINESTRING (24.8165 59.4144, 121.8083 31.1443)",0.0,0.0,0.0,0.0,EETN_ZSPD
872,EETN,OMDB,POINT (24.8165 59.4144),POINT (55.3641 25.2566),"LINESTRING (24.8165 59.4144, 55.3641 25.2566)",0.0,0.0,0.0,0.0,EETN_OMDB
873,EETN,LTFM,POINT (24.8165 59.4144),POINT (28.7425 41.2593),"LINESTRING (24.8165 59.4144, 28.7425 41.2593)",1.0,-0.0,-0.0,39.0,EETN_LTFM
874,EETN,ZBAA,POINT (24.8165 59.4144),POINT (116.6031 40.0799),"LINESTRING (24.8165 59.4144, 116.6031 40.0799)",0.0,0.0,0.0,0.0,EETN_ZBAA
875,EETN,VIDP,POINT (24.8165 59.4144),POINT (77.1006 28.5567),"LINESTRING (24.8165 59.4144, 77.1006 28.5567)",0.0,-0.0,-0.0,-0.0,EETN_VIDP
876,EETN,EFRO,POINT (24.8165 59.4144),POINT (25.8275 66.55800000000001),"LINESTRING (24.8165 59.4144, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EETN_EFRO
877,EETN,EHEH,POINT (24.8165 59.4144),POINT (5.3784 51.4505),"LINESTRING (24.8165 59.4144, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EETN_EHEH
878,EETN,EFHK,POINT (24.8165 59.4144),POINT (24.9633 60.3172),"LINESTRING (24.8165 59.4144, 24.9633 60.3172)",1.0,-0.0,-0.0,32.0,EETN_EFHK
879,EETN,LDZA,POINT (24.8165 59.4144),POINT (16.0675 45.7407),"LINESTRING (24.8165 59.4144, 16.0675 45.7407)",0.0,0.0,0.0,0.0,EETN_LDZA
880,EETN,EBBR,POINT (24.8165 59.4144),POINT (4.4859 50.9002),"LINESTRING (24.8165 59.4144, 4.4859 50.9002)",-0.0,-0.0,-0.0,-0.0,EBBR_EETN
881,EETN,EIDW,POINT (24.8165 59.4144),POINT (-6.2701 53.4213),"LINESTRING (24.8165 59.4144, -6.2701 53.4213)",-0.0,-0.0,-0.0,-0.0,EETN_EIDW
882,EETN,LGAV,POINT (24.8165 59.4144),POINT (23.948 37.9362),"LINESTRING (24.8165 59.4144, 23.948 37.9362)",-0.0,-0.0,-0.0,-0.0,EETN_LGAV
883,EETN,BIKF,POINT (24.8165 59.4144),POINT (-21.9466 64.1318),"LINESTRING (24.8165 59.4144, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_EETN
885,EETN,LKPR,POINT (24.8165 59.4144),POINT (14.2632 50.1018),"LINESTRING (24.8165 59.4144, 14.2632 50.1018)",-0.0,-0.0,-0.0,-0.0,EETN_LKPR
886,EETN,FACT,POINT (24.8165 59.4144),POINT (18.6021 -33.9715),"LINESTRING (24.8165 59.4144, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,EETN_FACT
887,EETN,ESSA,POINT (24.8165 59.4144),POINT (17.9186 59.6519),"LINESTRING (24.8165 59.4144, 17.9186 59.6519)",1.0,-0.0,-0.0,28.0,EETN_ESSA
888,EETN,EGPH,POINT (24.8165 59.4144),POINT (-3.3725 55.95),"LINESTRING (24.8165 59.4144, -3.3725 55.95)",0.0,0.0,0.0,0.0,EETN_EGPH
889,EETN,LFQQ,POINT (24.8165 59.4144),POINT (3.1025 50.5669),"LINESTRING (24.8165 59.4144, 3.1025 50.5669)",0.0,0.0,0.0,0.0,EETN_LFQQ
890,EETN,LPPT,POINT (24.8165 59.4144),POINT (-9.135899999999999 38.7813),"LINESTRING (24.8165 59.4144, -9.135899999999999 38.7813)",0.0,0.0,0.0,0.0,EETN_LPPT
891,LKPR,LIRF,POINT (14.2632 50.1018),POINT (12.239712 41.77354),"LINESTRING (14.2632 50.1018, 12.239712 41.77354)",1.0,-0.0,-0.0,56.0,LIRF_LKPR
892,LKPR,EDDT,POINT (14.2632 50.1018),POINT (13.2877 52.5597),"LINESTRING (14.2632 50.1018, 13.2877 52.5597)",2.0,-0.0,-0.0,92.0,EDDT_LKPR
893,LKPR,RJAA,POINT (14.2632 50.1018),POINT (140.3843 35.7702),"LINESTRING (14.2632 50.1018, 140.3843 35.7702)",0.0,0.0,1.0,77.0,LKPR_RJAA
894,LKPR,EDDM,POINT (14.2632 50.1018),POINT (11.7861 48.3538),"LINESTRING (14.2632 50.1018, 11.7861 48.3538)",1.0,-0.0,-0.0,56.0,EDDM_LKPR
895,LKPR,LFPG,POINT (14.2632 50.1018),POINT (2.55 49.0128),"LINESTRING (14.2632 50.1018, 2.55 49.0128)",-0.0,1.0,-0.0,94.0,LFPG_LKPR
896,LKPR,SAEZ,POINT (14.2632 50.1018),POINT (-58.5373 -34.8165),"LINESTRING (14.2632 50.1018, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,LKPR_SAEZ
897,LKPR,CYYZ,POINT (14.2632 50.1018),POINT (-79.61450000000001 43.6817),"LINESTRING (14.2632 50.1018, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_LKPR
898,LKPR,MMMX,POINT (14.2632 50.1018),POINT (-99.0719 19.4361),"LINESTRING (14.2632 50.1018, -99.0719 19.4361)",0.0,0.0,0.0,0.0,LKPR_MMMX
899,LKPR,CYVR,POINT (14.2632 50.1018),POINT (-123.1788 49.1951),"LINESTRING (14.2632 50.1018, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_LKPR
900,LKPR,EDDF,POINT (14.2632 50.1018),POINT (8.570600000000001 50.0333),"LINESTRING (14.2632 50.1018, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,56.0,EDDF_LKPR
901,LKPR,KJFK,POINT (14.2632 50.1018),POINT (-73.77970000000001 40.6446),"LINESTRING (14.2632 50.1018, -73.77970000000001 40.6446)",0.0,0.0,0.0,-0.0,KJFK_LKPR
902,LKPR,SBGL,POINT (14.2632 50.1018),POINT (-43.2566 -22.8053),"LINESTRING (14.2632 50.1018, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,LKPR_SBGL
903,LKPR,LEMD,POINT (14.2632 50.1018),POINT (-3.5626 40.4719),"LINESTRING (14.2632 50.1018, -3.5626 40.4719)",1.0,-0.0,-0.0,56.0,LEMD_LKPR
904,LKPR,ZSPD,POINT (14.2632 50.1018),POINT (121.8083 31.1443),"LINESTRING (14.2632 50.1018, 121.8083 31.1443)",0.0,0.0,0.0,0.0,LKPR_ZSPD
905,LKPR,OMDB,POINT (14.2632 50.1018),POINT (55.3641 25.2566),"LINESTRING (14.2632 50.1018, 55.3641 25.2566)",0.0,0.0,0.0,0.0,LKPR_OMDB
906,LKPR,LTFM,POINT (14.2632 50.1018),POINT (28.7425 41.2593),"LINESTRING (14.2632 50.1018, 28.7425 41.2593)",1.0,-0.0,-0.0,56.0,LKPR_LTFM
907,LKPR,ZBAA,POINT (14.2632 50.1018),POINT (116.6031 40.0799),"LINESTRING (14.2632 50.1018, 116.6031 40.0799)",0.0,0.0,0.0,0.0,LKPR_ZBAA
908,LKPR,VIDP,POINT (14.2632 50.1018),POINT (77.1006 28.5567),"LINESTRING (14.2632 50.1018, 77.1006 28.5567)",0.0,1.0,-0.0,78.0,LKPR_VIDP
909,LKPR,EFRO,POINT (14.2632 50.1018),POINT (25.8275 66.55800000000001),"LINESTRING (14.2632 50.1018, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_LKPR
910,LKPR,EHEH,POINT (14.2632 50.1018),POINT (5.3784 51.4505),"LINESTRING (14.2632 50.1018, 5.3784 51.4505)",-0.0,-0.0,-0.0,-0.0,EHEH_LKPR
911,LKPR,EFHK,POINT (14.2632 50.1018),POINT (24.9633 60.3172),"LINESTRING (14.2632 50.1018, 24.9633 60.3172)",1.0,-0.0,-0.0,31.0,EFHK_LKPR
912,LKPR,LDZA,POINT (14.2632 50.1018),POINT (16.0675 45.7407),"LINESTRING (14.2632 50.1018, 16.0675 45.7407)",1.0,-0.0,-0.0,25.0,LDZA_LKPR
913,LKPR,EBBR,POINT (14.2632 50.1018),POINT (4.4859 50.9002),"LINESTRING (14.2632 50.1018, 4.4859 50.9002)",1.0,-0.0,-0.0,49.0,EBBR_LKPR
914,LKPR,EIDW,POINT (14.2632 50.1018),POINT (-6.2701 53.4213),"LINESTRING (14.2632 50.1018, -6.2701 53.4213)",1.0,-0.0,-0.0,41.0,EIDW_LKPR
915,LKPR,LGAV,POINT (14.2632 50.1018),POINT (23.948 37.9362),"LINESTRING (14.2632 50.1018, 23.948 37.9362)",1.0,-0.0,-0.0,39.0,LGAV_LKPR
916,LKPR,BIKF,POINT (14.2632 50.1018),POINT (-21.9466 64.1318),"LINESTRING (14.2632 50.1018, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_LKPR
917,LKPR,EETN,POINT (14.2632 50.1018),POINT (24.8165 59.4144),"LINESTRING (14.2632 50.1018, 24.8165 59.4144)",-0.0,-0.0,-0.0,-0.0,EETN_LKPR
919,LKPR,FACT,POINT (14.2632 50.1018),POINT (18.6021 -33.9715),"LINESTRING (14.2632 50.1018, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,FACT_LKPR
920,LKPR,ESSA,POINT (14.2632 50.1018),POINT (17.9186 59.6519),"LINESTRING (14.2632 50.1018, 17.9186 59.6519)",1.0,-0.0,-0.0,39.0,ESSA_LKPR
921,LKPR,EGPH,POINT (14.2632 50.1018),POINT (-3.3725 55.95),"LINESTRING (14.2632 50.1018, -3.3725 55.95)",-0.0,-0.0,-0.0,-0.0,EGPH_LKPR
922,LKPR,LFQQ,POINT (14.2632 50.1018),POINT (3.1025 50.5669),"LINESTRING (14.2632 50.1018, 3.1025 50.5669)",1.0,-0.0,-0.0,35.0,LFQQ_LKPR
923,LKPR,LPPT,POINT (14.2632 50.1018),POINT (-9.135899999999999 38.7813),"LINESTRING (14.2632 50.1018, -9.135899999999999 38.7813)",1.0,-0.0,-0.0,34.0,LKPR_LPPT
924,FACT,LIRF,POINT (18.6021 -33.9715),POINT (12.239712 41.77354),"LINESTRING (18.6021 -33.9715, 12.239712 41.77354)",0.0,0.0,0.0,0.0,FACT_LIRF
925,FACT,EDDT,POINT (18.6021 -33.9715),POINT (13.2877 52.5597),"LINESTRING (18.6021 -33.9715, 13.2877 52.5597)",0.0,0.0,0.0,0.0,EDDT_FACT
926,FACT,RJAA,POINT (18.6021 -33.9715),POINT (140.3843 35.7702),"LINESTRING (18.6021 -33.9715, 140.3843 35.7702)",0.0,0.0,0.0,0.0,FACT_RJAA
927,FACT,EDDM,POINT (18.6021 -33.9715),POINT (11.7861 48.3538),"LINESTRING (18.6021 -33.9715, 11.7861 48.3538)",0.0,0.0,0.0,0.0,EDDM_FACT
928,FACT,LFPG,POINT (18.6021 -33.9715),POINT (2.55 49.0128),"LINESTRING (18.6021 -33.9715, 2.55 49.0128)",0.0,0.0,0.0,-0.0,FACT_LFPG
929,FACT,SAEZ,POINT (18.6021 -33.9715),POINT (-58.5373 -34.8165),"LINESTRING (18.6021 -33.9715, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,FACT_SAEZ
930,FACT,CYYZ,POINT (18.6021 -33.9715),POINT (-79.61450000000001 43.6817),"LINESTRING (18.6021 -33.9715, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_FACT
931,FACT,MMMX,POINT (18.6021 -33.9715),POINT (-99.0719 19.4361),"LINESTRING (18.6021 -33.9715, -99.0719 19.4361)",0.0,0.0,0.0,0.0,FACT_MMMX
932,FACT,CYVR,POINT (18.6021 -33.9715),POINT (-123.1788 49.1951),"LINESTRING (18.6021 -33.9715, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_FACT
933,FACT,EDDF,POINT (18.6021 -33.9715),POINT (8.570600000000001 50.0333),"LINESTRING (18.6021 -33.9715, 8.570600000000001 50.0333)",0.0,0.0,0.0,0.0,EDDF_FACT
934,FACT,KJFK,POINT (18.6021 -33.9715),POINT (-73.77970000000001 40.6446),"LINESTRING (18.6021 -33.9715, -73.77970000000001 40.6446)",0.0,0.0,0.0,0.0,FACT_KJFK
935,FACT,SBGL,POINT (18.6021 -33.9715),POINT (-43.2566 -22.8053),"LINESTRING (18.6021 -33.9715, -43.2566 -22.8053)",0.0,1.0,-0.0,58.0,FACT_SBGL
936,FACT,LEMD,POINT (18.6021 -33.9715),POINT (-3.5626 40.4719),"LINESTRING (18.6021 -33.9715, -3.5626 40.4719)",0.0,0.0,0.0,0.0,FACT_LEMD
937,FACT,ZSPD,POINT (18.6021 -33.9715),POINT (121.8083 31.1443),"LINESTRING (18.6021 -33.9715, 121.8083 31.1443)",0.0,0.0,0.0,0.0,FACT_ZSPD
938,FACT,OMDB,POINT (18.6021 -33.9715),POINT (55.3641 25.2566),"LINESTRING (18.6021 -33.9715, 55.3641 25.2566)",0.0,0.0,0.0,0.0,FACT_OMDB
939,FACT,LTFM,POINT (18.6021 -33.9715),POINT (28.7425 41.2593),"LINESTRING (18.6021 -33.9715, 28.7425 41.2593)",0.0,0.0,0.0,0.0,FACT_LTFM
940,FACT,ZBAA,POINT (18.6021 -33.9715),POINT (116.6031 40.0799),"LINESTRING (18.6021 -33.9715, 116.6031 40.0799)",0.0,0.0,0.0,0.0,FACT_ZBAA
941,FACT,VIDP,POINT (18.6021 -33.9715),POINT (77.1006 28.5567),"LINESTRING (18.6021 -33.9715, 77.1006 28.5567)",0.0,0.0,0.0,-0.0,FACT_VIDP
942,FACT,EFRO,POINT (18.6021 -33.9715),POINT (25.8275 66.55800000000001),"LINESTRING (18.6021 -33.9715, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_FACT
943,FACT,EHEH,POINT (18.6021 -33.9715),POINT (5.3784 51.4505),"LINESTRING (18.6021 -33.9715, 5.3784 51.4505)",0.0,0.0,0.0,0.0,EHEH_FACT
944,FACT,EFHK,POINT (18.6021 -33.9715),POINT (24.9633 60.3172),"LINESTRING (18.6021 -33.9715, 24.9633 60.3172)",0.0,0.0,0.0,0.0,EFHK_FACT
945,FACT,LDZA,POINT (18.6021 -33.9715),POINT (16.0675 45.7407),"LINESTRING (18.6021 -33.9715, 16.0675 45.7407)",0.0,0.0,0.0,0.0,FACT_LDZA
946,FACT,EBBR,POINT (18.6021 -33.9715),POINT (4.4859 50.9002),"LINESTRING (18.6021 -33.9715, 4.4859 50.9002)",0.0,0.0,0.0,0.0,EBBR_FACT
947,FACT,EIDW,POINT (18.6021 -33.9715),POINT (-6.2701 53.4213),"LINESTRING (18.6021 -33.9715, -6.2701 53.4213)",0.0,0.0,0.0,0.0,EIDW_FACT
948,FACT,LGAV,POINT (18.6021 -33.9715),POINT (23.948 37.9362),"LINESTRING (18.6021 -33.9715, 23.948 37.9362)",0.0,0.0,0.0,0.0,FACT_LGAV
949,FACT,BIKF,POINT (18.6021 -33.9715),POINT (-21.9466 64.1318),"LINESTRING (18.6021 -33.9715, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_FACT
950,FACT,EETN,POINT (18.6021 -33.9715),POINT (24.8165 59.4144),"LINESTRING (18.6021 -33.9715, 24.8165 59.4144)",0.0,0.0,0.0,0.0,EETN_FACT
951,FACT,LKPR,POINT (18.6021 -33.9715),POINT (14.2632 50.1018),"LINESTRING (18.6021 -33.9715, 14.2632 50.1018)",0.0,0.0,0.0,0.0,FACT_LKPR
953,FACT,ESSA,POINT (18.6021 -33.9715),POINT (17.9186 59.6519),"LINESTRING (18.6021 -33.9715, 17.9186 59.6519)",0.0,0.0,0.0,0.0,ESSA_FACT
954,FACT,EGPH,POINT (18.6021 -33.9715),POINT (-3.3725 55.95),"LINESTRING (18.6021 -33.9715, -3.3725 55.95)",0.0,0.0,0.0,0.0,EGPH_FACT
955,FACT,LFQQ,POINT (18.6021 -33.9715),POINT (3.1025 50.5669),"LINESTRING (18.6021 -33.9715, 3.1025 50.5669)",0.0,0.0,0.0,0.0,FACT_LFQQ
956,FACT,LPPT,POINT (18.6021 -33.9715),POINT (-9.135899999999999 38.7813),"LINESTRING (18.6021 -33.9715, -9.135899999999999 38.7813)",0.0,0.0,0.0,0.0,FACT_LPPT
957,ESSA,LIRF,POINT (17.9186 59.6519),POINT (12.239712 41.77354),"LINESTRING (17.9186 59.6519, 12.239712 41.77354)",1.0,-0.0,-0.0,56.0,ESSA_LIRF
958,ESSA,EDDT,POINT (17.9186 59.6519),POINT (13.2877 52.5597),"LINESTRING (17.9186 59.6519, 13.2877 52.5597)",0.0,1.0,-0.0,83.0,EDDT_ESSA
959,ESSA,RJAA,POINT (17.9186 59.6519),POINT (140.3843 35.7702),"LINESTRING (17.9186 59.6519, 140.3843 35.7702)",0.0,0.0,1.0,128.0,ESSA_RJAA
960,ESSA,EDDM,POINT (17.9186 59.6519),POINT (11.7861 48.3538),"LINESTRING (17.9186 59.6519, 11.7861 48.3538)",1.0,-0.0,-0.0,56.0,EDDM_ESSA
961,ESSA,LFPG,POINT (17.9186 59.6519),POINT (2.55 49.0128),"LINESTRING (17.9186 59.6519, 2.55 49.0128)",-0.0,1.0,-0.0,120.0,ESSA_LFPG
962,ESSA,SAEZ,POINT (17.9186 59.6519),POINT (-58.5373 -34.8165),"LINESTRING (17.9186 59.6519, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,ESSA_SAEZ
963,ESSA,CYYZ,POINT (17.9186 59.6519),POINT (-79.61450000000001 43.6817),"LINESTRING (17.9186 59.6519, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_ESSA
964,ESSA,MMMX,POINT (17.9186 59.6519),POINT (-99.0719 19.4361),"LINESTRING (17.9186 59.6519, -99.0719 19.4361)",0.0,0.0,0.0,-0.0,ESSA_MMMX
965,ESSA,CYVR,POINT (17.9186 59.6519),POINT (-123.1788 49.1951),"LINESTRING (17.9186 59.6519, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_ESSA
966,ESSA,EDDF,POINT (17.9186 59.6519),POINT (8.570600000000001 50.0333),"LINESTRING (17.9186 59.6519, 8.570600000000001 50.0333)",1.0,-0.0,-0.0,56.0,EDDF_ESSA
967,ESSA,KJFK,POINT (17.9186 59.6519),POINT (-73.77970000000001 40.6446),"LINESTRING (17.9186 59.6519, -73.77970000000001 40.6446)",0.0,0.0,1.0,101.0,ESSA_KJFK
968,ESSA,SBGL,POINT (17.9186 59.6519),POINT (-43.2566 -22.8053),"LINESTRING (17.9186 59.6519, -43.2566 -22.8053)",0.0,0.0,0.0,0.0,ESSA_SBGL
969,ESSA,LEMD,POINT (17.9186 59.6519),POINT (-3.5626 40.4719),"LINESTRING (17.9186 59.6519, -3.5626 40.4719)",1.0,-0.0,-0.0,56.0,ESSA_LEMD
970,ESSA,ZSPD,POINT (17.9186 59.6519),POINT (121.8083 31.1443),"LINESTRING (17.9186 59.6519, 121.8083 31.1443)",0.0,0.0,0.0,-0.0,ESSA_ZSPD
971,ESSA,OMDB,POINT (17.9186 59.6519),POINT (55.3641 25.2566),"LINESTRING (17.9186 59.6519, 55.3641 25.2566)",0.0,1.0,-0.0,42.0,ESSA_OMDB
972,ESSA,LTFM,POINT (17.9186 59.6519),POINT (28.7425 41.2593),"LINESTRING (17.9186 59.6519, 28.7425 41.2593)",-0.0,1.0,-0.0,95.0,ESSA_LTFM
973,ESSA,ZBAA,POINT (17.9186 59.6519),POINT (116.6031 40.0799),"LINESTRING (17.9186 59.6519, 116.6031 40.0799)",0.0,0.0,0.0,-0.0,ESSA_ZBAA
974,ESSA,VIDP,POINT (17.9186 59.6519),POINT (77.1006 28.5567),"LINESTRING (17.9186 59.6519, 77.1006 28.5567)",0.0,1.0,-0.0,102.0,ESSA_VIDP
975,ESSA,EFRO,POINT (17.9186 59.6519),POINT (25.8275 66.55800000000001),"LINESTRING (17.9186 59.6519, 25.8275 66.55800000000001)",0.0,0.0,0.0,0.0,EFRO_ESSA
976,ESSA,EHEH,POINT (17.9186 59.6519),POINT (5.3784 51.4505),"LINESTRING (17.9186 59.6519, 5.3784 51.4505)",-0.0,-0.0,-0.0,-0.0,EHEH_ESSA
977,ESSA,EFHK,POINT (17.9186 59.6519),POINT (24.9633 60.3172),"LINESTRING (17.9186 59.6519, 24.9633 60.3172)",1.0,-0.0,-0.0,56.0,EFHK_ESSA
978,ESSA,LDZA,POINT (17.9186 59.6519),POINT (16.0675 45.7407),"LINESTRING (17.9186 59.6519, 16.0675 45.7407)",1.0,-0.0,-0.0,25.0,ESSA_LDZA
979,ESSA,EBBR,POINT (17.9186 59.6519),POINT (4.4859 50.9002),"LINESTRING (17.9186 59.6519, 4.4859 50.9002)",1.0,-0.0,-0.0,47.0,EBBR_ESSA
980,ESSA,EIDW,POINT (17.9186 59.6519),POINT (-6.2701 53.4213),"LINESTRING (17.9186 59.6519, -6.2701 53.4213)",1.0,-0.0,-0.0,47.0,EIDW_ESSA
981,ESSA,LGAV,POINT (17.9186 59.6519),POINT (23.948 37.9362),"LINESTRING (17.9186 59.6519, 23.948 37.9362)",1.0,-0.0,-0.0,51.0,ESSA_LGAV
982,ESSA,BIKF,POINT (17.9186 59.6519),POINT (-21.9466 64.1318),"LINESTRING (17.9186 59.6519, -21.9466 64.1318)",0.0,0.0,0.0,0.0,BIKF_ESSA
983,ESSA,EETN,POINT (17.9186 59.6519),POINT (24.8165 59.4144),"LINESTRING (17.9186 59.6519, 24.8165 59.4144)",1.0,-0.0,-0.0,27.0,EETN_ESSA
984,ESSA,LKPR,POINT (17.9186 59.6519),POINT (14.2632 50.1018),"LINESTRING (17.9186 59.6519, 14.2632 50.1018)",1.0,-0.0,-0.0,40.0,ESSA_LKPR
985,ESSA,FACT,POINT (17.9186 59.6519),POINT (18.6021 -33.9715),"LINESTRING (17.9186 59.6519, 18.6021 -33.9715)",0.0,0.0,0.0,0.0,ESSA_FACT
987,ESSA,EGPH,POINT (17.9186 59.6519),POINT (-3.3725 55.95),"LINESTRING (17.9186 59.6519, -3.3725 55.95)",1.0,-0.0,-0.0,23.0,EGPH_ESSA
988,ESSA,LFQQ,POINT (17.9186 59.6519),POINT (3.1025 50.5669),"LINESTRING (17.9186 59.6519, 3.1025 50.5669)",1.0,-0.0,-0.0,43.0,ESSA_LFQQ
989,ESSA,LPPT,POINT (17.9186 59.6519),POINT (-9.135899999999999 38.7813),"LINESTRING (17.9186 59.6519, -9.135899999999999 38.7813)",1.0,-0.0,-0.0,40.0,ESSA_LPPT
990,EGPH,LIRF,POINT (-3.3725 55.95),POINT (12.239712 41.77354),"LINESTRING (-3.3725 55.95, 12.239712 41.77354)",1.0,-0.0,0.0,30.0,EGPH_LIRF
991,EGPH,EDDT,POINT (-3.3725 55.95),POINT (13.2877 52.5597),"LINESTRING (-3.3725 55.95, 13.2877 52.5597)",1.0,-0.0,0.0,32.0,EDDT_EGPH
992,EGPH,RJAA,POINT (-3.3725 55.95),POINT (140.3843 35.7702),"LINESTRING (-3.3725 55.95, 140.3843 35.7702)",0.0,0.0,0.0,0.0,EGPH_RJAA
993,EGPH,EDDM,POINT (-3.3725 55.95),POINT (11.7861 48.3538),"LINESTRING (-3.3725 55.95, 11.7861 48.3538)",1.0,-0.0,0.0,25.0,EDDM_EGPH
994,EGPH,LFPG,POINT (-3.3725 55.95),POINT (2.55 49.0128),"LINESTRING (-3.3725 55.95, 2.55 49.0128)",1.0,-0.0,0.0,56.0,EGPH_LFPG
995,EGPH,SAEZ,POINT (-3.3725 55.95),POINT (-58.5373 -34.8165),"LINESTRING (-3.3725 55.95, -58.5373 -34.8165)",0.0,0.0,0.0,0.0,EGPH_SAEZ
996,EGPH,CYYZ,POINT (-3.3725 55.95),POINT (-79.61450000000001 43.6817),"LINESTRING (-3.3725 55.95, -79.61450000000001 43.6817)",0.0,0.0,0.0,0.0,CYYZ_EGPH
997,EGPH,MMMX,POINT (-3.3725 55.95),POINT (-99.0719 19.4361),"LINESTRING (-3.3725 55.95, -99.0719 19.4361)",0.0,0.0,0.0,0.0,EGPH_MMMX
998,EGPH,CYVR,POINT (-3.3725 55.95),POINT (-123.1788 49.1951),"LINESTRING (-3.3725 55.95, -123.1788 49.1951)",0.0,0.0,0.0,0.0,CYVR_EGPH
