,OD_pair,Total_flights_AC_1,Total_flights_AC_2,Total_flights_AC_3,Direct_pax,Transfering_pax,Total pax,Total flights,City A,City B,Origin,Destination,Direct_flights,Transfer_flights
467,LIRF_RJAA,0.0,0.0,4.0,302.0,722,1024.0,4.0,Rome,Tokyo,POINT (12.239712 41.77354),POINT (140.3843 35.7702),"LINESTRING (12.239712 41.77354, 140.3843 35.7702)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 140.3843 35.7702)"
468,LIRF_SAEZ,0.0,0.0,4.0,126.0,898,1024.0,4.0,Rome,Buenos Aires,POINT (12.239712 41.77354),POINT (-58.5373 -34.8165),"LINESTRING (12.239712 41.77354, -58.5373 -34.8165)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -58.5373 -34.8165)"
469,LIRF_SBGL,0.0,0.0,6.0,159.0,1377,1536.0,6.0,Rome,Rio de Janeiro,POINT (12.239712 41.77354),POINT (-43.2566 -22.8053),"LINESTRING (12.239712 41.77354, -43.2566 -22.8053)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, -43.2566 -22.8053)"
470,LIRF_VIDP,0.0,2.0,2.0,272.0,480,752.0,4.0,Rome,New Delhi,POINT (12.239712 41.77354),POINT (77.1006 28.5567),"LINESTRING (12.239712 41.77354, 77.1006 28.5567)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 77.1006 28.5567)"
471,LIRF_ZBAA,0.0,0.0,4.0,201.0,823,1024.0,4.0,Rome,Beijing,POINT (12.239712 41.77354),POINT (116.6031 40.0799),"LINESTRING (12.239712 41.77354, 116.6031 40.0799)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 116.6031 40.0799)"
472,LIRF_ZSPD,0.0,0.0,4.0,240.0,784,1024.0,4.0,Rome,Shanghai,POINT (12.239712 41.77354),POINT (121.8083 31.1443),"LINESTRING (12.239712 41.77354, 121.8083 31.1443)","LINESTRING (12.239712 41.77354, 12.239712 41.77354, 121.8083 31.1443)"
473,LKPR_LPPT,0.0,0.0,0.0,0.0,0,0.0,0.0,Parague,Lisbon,POINT (14.2632 50.1018),POINT (-9.1359 38.7813),"LINESTRING (14.2632 50.1018, -9.1359 38.7813)","LINESTRING (14.2632 50.1018, 12.239712 41.77354, -9.1359 38.7813)"
474,LKPR_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Parague,POINT (28.7425 41.2593),POINT (14.2632 50.1018),"LINESTRING (28.7425 41.2593, 14.2632 50.1018)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 14.2632 50.1018)"
475,LKPR_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Parague,POINT (-99.0719 19.4361),POINT (14.2632 50.1018),"LINESTRING (-99.0719 19.4361, 14.2632 50.1018)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 14.2632 50.1018)"
476,LKPR_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Parague,POINT (55.3641 25.2566),POINT (14.2632 50.1018),"LINESTRING (55.3641 25.2566, 14.2632 50.1018)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 14.2632 50.1018)"
477,LKPR_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Parague,POINT (140.3843 35.7702),POINT (14.2632 50.1018),"LINESTRING (140.3843 35.7702, 14.2632 50.1018)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 14.2632 50.1018)"
478,LKPR_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Parague,POINT (-58.5373 -34.8165),POINT (14.2632 50.1018),"LINESTRING (-58.5373 -34.8165, 14.2632 50.1018)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 14.2632 50.1018)"
479,LKPR_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Parague,POINT (-43.2566 -22.8053),POINT (14.2632 50.1018),"LINESTRING (-43.2566 -22.8053, 14.2632 50.1018)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 14.2632 50.1018)"
480,LKPR_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Parague,POINT (77.1006 28.5567),POINT (14.2632 50.1018),"LINESTRING (77.1006 28.5567, 14.2632 50.1018)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, 14.2632 50.1018)"
481,LKPR_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Parague,POINT (116.6031 40.0799),POINT (14.2632 50.1018),"LINESTRING (116.6031 40.0799, 14.2632 50.1018)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 14.2632 50.1018)"
482,LKPR_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Parague,POINT (121.8083 31.1443),POINT (14.2632 50.1018),"LINESTRING (121.8083 31.1443, 14.2632 50.1018)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 14.2632 50.1018)"
483,LPPT_LTFM,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Lisbon,POINT (28.7425 41.2593),POINT (-9.1359 38.7813),"LINESTRING (28.7425 41.2593, -9.1359 38.7813)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, -9.1359 38.7813)"
484,LPPT_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Lisbon,POINT (-99.0719 19.4361),POINT (-9.1359 38.7813),"LINESTRING (-99.0719 19.4361, -9.1359 38.7813)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, -9.1359 38.7813)"
485,LPPT_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Lisbon,POINT (55.3641 25.2566),POINT (-9.1359 38.7813),"LINESTRING (55.3641 25.2566, -9.1359 38.7813)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, -9.1359 38.7813)"
486,LPPT_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Lisbon,POINT (140.3843 35.7702),POINT (-9.1359 38.7813),"LINESTRING (140.3843 35.7702, -9.1359 38.7813)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -9.1359 38.7813)"
487,LPPT_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Lisbon,POINT (-58.5373 -34.8165),POINT (-9.1359 38.7813),"LINESTRING (-58.5373 -34.8165, -9.1359 38.7813)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, -9.1359 38.7813)"
488,LPPT_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Lisbon,POINT (-43.2566 -22.8053),POINT (-9.1359 38.7813),"LINESTRING (-43.2566 -22.8053, -9.1359 38.7813)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, -9.1359 38.7813)"
489,LPPT_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,New Delhi,Lisbon,POINT (77.1006 28.5567),POINT (-9.1359 38.7813),"LINESTRING (77.1006 28.5567, -9.1359 38.7813)","LINESTRING (77.1006 28.5567, 12.239712 41.77354, -9.1359 38.7813)"
490,LPPT_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,Lisbon,POINT (116.6031 40.0799),POINT (-9.1359 38.7813),"LINESTRING (116.6031 40.0799, -9.1359 38.7813)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, -9.1359 38.7813)"
491,LPPT_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Lisbon,POINT (121.8083 31.1443),POINT (-9.1359 38.7813),"LINESTRING (121.8083 31.1443, -9.1359 38.7813)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, -9.1359 38.7813)"
492,LTFM_MMMX,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Instabul,POINT (-99.0719 19.4361),POINT (28.7425 41.2593),"LINESTRING (-99.0719 19.4361, 28.7425 41.2593)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 28.7425 41.2593)"
493,LTFM_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Instabul,POINT (55.3641 25.2566),POINT (28.7425 41.2593),"LINESTRING (55.3641 25.2566, 28.7425 41.2593)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 28.7425 41.2593)"
494,LTFM_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Instabul,POINT (140.3843 35.7702),POINT (28.7425 41.2593),"LINESTRING (140.3843 35.7702, 28.7425 41.2593)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 28.7425 41.2593)"
495,LTFM_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Instabul,POINT (-58.5373 -34.8165),POINT (28.7425 41.2593),"LINESTRING (-58.5373 -34.8165, 28.7425 41.2593)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 28.7425 41.2593)"
496,LTFM_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Instabul,POINT (-43.2566 -22.8053),POINT (28.7425 41.2593),"LINESTRING (-43.2566 -22.8053, 28.7425 41.2593)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 28.7425 41.2593)"
497,LTFM_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,New Delhi,POINT (28.7425 41.2593),POINT (77.1006 28.5567),"LINESTRING (28.7425 41.2593, 77.1006 28.5567)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 77.1006 28.5567)"
498,LTFM_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Instabul,Beijing,POINT (28.7425 41.2593),POINT (116.6031 40.0799),"LINESTRING (28.7425 41.2593, 116.6031 40.0799)","LINESTRING (28.7425 41.2593, 12.239712 41.77354, 116.6031 40.0799)"
499,LTFM_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Instabul,POINT (121.8083 31.1443),POINT (28.7425 41.2593),"LINESTRING (121.8083 31.1443, 28.7425 41.2593)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 28.7425 41.2593)"
500,MMMX_OMDB,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Dubai,POINT (-99.0719 19.4361),POINT (55.3641 25.2566),"LINESTRING (-99.0719 19.4361, 55.3641 25.2566)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 55.3641 25.2566)"
501,MMMX_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Mexico city,POINT (140.3843 35.7702),POINT (-99.0719 19.4361),"LINESTRING (140.3843 35.7702, -99.0719 19.4361)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -99.0719 19.4361)"
502,MMMX_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Mexico city,POINT (-58.5373 -34.8165),POINT (-99.0719 19.4361),"LINESTRING (-58.5373 -34.8165, -99.0719 19.4361)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, -99.0719 19.4361)"
503,MMMX_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Rio de Janeiro,POINT (-99.0719 19.4361),POINT (-43.2566 -22.8053),"LINESTRING (-99.0719 19.4361, -43.2566 -22.8053)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, -43.2566 -22.8053)"
504,MMMX_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,New Delhi,POINT (-99.0719 19.4361),POINT (77.1006 28.5567),"LINESTRING (-99.0719 19.4361, 77.1006 28.5567)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 77.1006 28.5567)"
505,MMMX_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Beijing,POINT (-99.0719 19.4361),POINT (116.6031 40.0799),"LINESTRING (-99.0719 19.4361, 116.6031 40.0799)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 116.6031 40.0799)"
506,MMMX_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Mexico city,Shanghai,POINT (-99.0719 19.4361),POINT (121.8083 31.1443),"LINESTRING (-99.0719 19.4361, 121.8083 31.1443)","LINESTRING (-99.0719 19.4361, 12.239712 41.77354, 121.8083 31.1443)"
507,OMDB_RJAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Dubai,POINT (140.3843 35.7702),POINT (55.3641 25.2566),"LINESTRING (140.3843 35.7702, 55.3641 25.2566)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 55.3641 25.2566)"
508,OMDB_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Dubai,POINT (-58.5373 -34.8165),POINT (55.3641 25.2566),"LINESTRING (-58.5373 -34.8165, 55.3641 25.2566)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 55.3641 25.2566)"
509,OMDB_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Dubai,POINT (-43.2566 -22.8053),POINT (55.3641 25.2566),"LINESTRING (-43.2566 -22.8053, 55.3641 25.2566)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 55.3641 25.2566)"
510,OMDB_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,New Delhi,POINT (55.3641 25.2566),POINT (77.1006 28.5567),"LINESTRING (55.3641 25.2566, 77.1006 28.5567)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 77.1006 28.5567)"
511,OMDB_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Dubai,Beijing,POINT (55.3641 25.2566),POINT (116.6031 40.0799),"LINESTRING (55.3641 25.2566, 116.6031 40.0799)","LINESTRING (55.3641 25.2566, 12.239712 41.77354, 116.6031 40.0799)"
512,OMDB_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,Dubai,POINT (121.8083 31.1443),POINT (55.3641 25.2566),"LINESTRING (121.8083 31.1443, 55.3641 25.2566)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 55.3641 25.2566)"
513,RJAA_SAEZ,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Buenos Aires,POINT (140.3843 35.7702),POINT (-58.5373 -34.8165),"LINESTRING (140.3843 35.7702, -58.5373 -34.8165)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -58.5373 -34.8165)"
514,RJAA_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,Rio de Janeiro,POINT (140.3843 35.7702),POINT (-43.2566 -22.8053),"LINESTRING (140.3843 35.7702, -43.2566 -22.8053)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, -43.2566 -22.8053)"
515,RJAA_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Tokyo,New Delhi,POINT (140.3843 35.7702),POINT (77.1006 28.5567),"LINESTRING (140.3843 35.7702, 77.1006 28.5567)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 77.1006 28.5567)"
516,RJAA_ZBAA,0.0,1.0,2.0,632.0,0,632.0,3.0,Tokyo,Beijing,POINT (140.3843 35.7702),POINT (116.6031 40.0799),"LINESTRING (140.3843 35.7702, 116.6031 40.0799)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 116.6031 40.0799)"
517,RJAA_ZSPD,0.0,3.0,2.0,872.0,0,872.0,5.0,Tokyo,Shanghai,POINT (140.3843 35.7702),POINT (121.8083 31.1443),"LINESTRING (140.3843 35.7702, 121.8083 31.1443)","LINESTRING (140.3843 35.7702, 12.239712 41.77354, 121.8083 31.1443)"
518,SAEZ_SBGL,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Rio de Janeiro,POINT (-58.5373 -34.8165),POINT (-43.2566 -22.8053),"LINESTRING (-58.5373 -34.8165, -43.2566 -22.8053)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, -43.2566 -22.8053)"
519,SAEZ_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,New Delhi,POINT (-58.5373 -34.8165),POINT (77.1006 28.5567),"LINESTRING (-58.5373 -34.8165, 77.1006 28.5567)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 77.1006 28.5567)"
520,SAEZ_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Beijing,POINT (-58.5373 -34.8165),POINT (116.6031 40.0799),"LINESTRING (-58.5373 -34.8165, 116.6031 40.0799)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 116.6031 40.0799)"
521,SAEZ_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Buenos Aires,Shanghai,POINT (-58.5373 -34.8165),POINT (121.8083 31.1443),"LINESTRING (-58.5373 -34.8165, 121.8083 31.1443)","LINESTRING (-58.5373 -34.8165, 12.239712 41.77354, 121.8083 31.1443)"
522,SBGL_VIDP,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,New Delhi,POINT (-43.2566 -22.8053),POINT (77.1006 28.5567),"LINESTRING (-43.2566 -22.8053, 77.1006 28.5567)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 77.1006 28.5567)"
523,SBGL_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Beijing,POINT (-43.2566 -22.8053),POINT (116.6031 40.0799),"LINESTRING (-43.2566 -22.8053, 116.6031 40.0799)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 116.6031 40.0799)"
524,SBGL_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Rio de Janeiro,Shanghai,POINT (-43.2566 -22.8053),POINT (121.8083 31.1443),"LINESTRING (-43.2566 -22.8053, 121.8083 31.1443)","LINESTRING (-43.2566 -22.8053, 12.239712 41.77354, 121.8083 31.1443)"
525,VIDP_ZBAA,0.0,0.0,0.0,0.0,0,0.0,0.0,Beijing,New Delhi,POINT (116.6031 40.0799),POINT (77.1006 28.5567),"LINESTRING (116.6031 40.0799, 77.1006 28.5567)","LINESTRING (116.6031 40.0799, 12.239712 41.77354, 77.1006 28.5567)"
526,VIDP_ZSPD,0.0,0.0,0.0,0.0,0,0.0,0.0,Shanghai,New Delhi,POINT (121.8083 31.1443),POINT (77.1006 28.5567),"LINESTRING (121.8083 31.1443, 77.1006 28.5567)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 77.1006 28.5567)"
527,ZBAA_ZSPD,0.0,1.0,2.0,632.0,0,632.0,3.0,Shanghai,Beijing,POINT (121.8083 31.1443),POINT (116.6031 40.0799),"LINESTRING (121.8083 31.1443, 116.6031 40.0799)","LINESTRING (121.8083 31.1443, 12.239712 41.77354, 116.6031 40.0799)"
